Case_Number,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Street_Code,Street_Name,Postal_Code,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Hour_of_Day,Shift_Description,Pedestrian_Cause_Description,Vehicle_Type_Description,Vehicle_Model_Description,Vehicle_Brand_Description,Vehicle_Color_Description,License_Description,License_Age,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude,datetime
2023S000176    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0113 0113,Wednesday,2023,1,January,11,3,Night,No és causa del  vianant,Bus,Unknown,VDL BOVA,White,D,35,429447.81,4582020.17,2.155059021,41.38476841,2023-01-11 03:00:00
2023S005760    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0113 0113,Saturday,2023,9,September,30,1,Night,No és causa del  vianant,Motorcycle,SH 125,HONDA,Gray,B,23,429447.81,4582020.17,2.155059021,41.38476841,2023-09-30 01:00:00
2023S004458    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0121 0123,Saturday,2023,7,July,22,22,Night,No és causa del  vianant,Motorcycle,YP125R,YAMAHA,Black,B,29,429407.84,4582040.16,2.154578693,41.384944945,2023-07-22 22:00:00
2023S000382    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0121 0123,Friday,2023,1,January,20,15,Afternoon,No és causa del  vianant,Motorcycle,GS 500,SUZUKI,Black,A2,4,429430.18,4582062.87,2.154843209,41.385151447,2023-01-20 15:00:00
2023S001473    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0123X0123X,Tuesday,2023,3,March,14,7,Morning,No és causa del  vianant,Bicycle, ,BICING,Red,B,8,429393.43,4582076.68,2.154402106,41.385272603,2023-03-14 07:00:00
2023S007428    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0123X0123X,Friday,2023,12,December,15,6,Morning,No és causa del  vianant,Motorcycle,GPD125-A (NMAX),YAMAHA,White,B,39,429393.43,4582076.68,2.154402106,41.385272603,2023-12-15 06:00:00
2023S006597    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0125 0125,Tuesday,2023,11,November,7,16,Afternoon,No és causa del  vianant,Motorcycle,SH 125,HONDA,Black,B,38,429329.27,4582120.65,2.153629683,41.385662989,2023-11-07 16:00:00
2023S000996    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0131 0131,Friday,2023,2,February,17,17,Afternoon,No és causa del  vianant,Motorcycle,ST7,HYOSUNG,Black,A,32,429318.42,4582177.22,2.153493324,41.386171542,2023-02-17 17:00:00
2023S003296    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0149 0151,Friday,2023,6,June,2,16,Afternoon,No és causa del  vianant,Motorcycle,MEDLEY,PIAGGIO,Black,B,18,429178.12,4582275.0,2.151804014,41.387039867,2023-06-02 16:00:00
2023S005413    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0153 0153,Wednesday,2023,9,September,13,14,Afternoon,No és causa del  vianant,Motorcycle,YBR 125,YAMAHA,White,B,38,429167.46,4582306.69,2.15167282,41.387324349,2023-09-13 14:00:00
2023S005584    ,2,Eixample,9,la Nova Esquerra de l'Eixample,350308,València,0001 0001,Thursday,2023,9,September,21,14,Afternoon,No és causa del  vianant,Car,C 220 D,MERCEDES-BENZ,Gray,B,25,428623.71,4581415.95,2.145274895,41.379253677,2023-09-21 14:00:00
2023S001177    ,2,Eixample,9,la Nova Esquerra de l'Eixample,350308,València,0035 0035,Monday,2023,2,February,27,8,Morning,No és causa del  vianant,Van,TRANSIT COURIER,FORD,White,B,31,428876.92,4581648.35,2.148275464,41.381369259,2023-02-27 08:00:00
2023S000319    ,2,Eixample,9,la Nova Esquerra de l'Eixample,350308,València,0084 0086,Tuesday,2023,1,January,17,9,Morning,No és causa del  vianant,Motorcycle,S02,SCUTUM,Unknown,B,7,429019.1,4581772.61,2.14996113,41.382500989,2023-01-17 09:00:00
2023S004422    ,2,Eixample,9,la Nova Esquerra de l'Eixample,350308,València,0122 0124,Friday,2023,7,July,21,17,Afternoon,No és causa del  vianant,Motorcycle,AGILITY CITY,KYMCO,Gray,B,23,429151.86,4581940.5,2.1515291,41.384024826,2023-07-21 17:00:00
2023S004338    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0141 0143,Tuesday,2023,7,July,18,14,Afternoon,No és causa del  vianant,Motorcycle,F 850 GS,BMW,Gray,A,4,429444.29,4581642.99,2.15506087,41.381370965,2023-07-18 14:00:00
2023S006259    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0157 0159,Tuesday,2023,10,October,24,8,Morning,No és causa del  vianant,Motorcycle,C 400 GT,BMW,White,A,26,429339.61,4581767.27,2.153794574,41.382481122,2023-10-24 08:00:00
2023S001817    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0161 0163,Thursday,2023,3,March,30,9,Morning,No és causa del  vianant,Van,35S14,IVECO BUS,White,B,21,429303.99,4581772.08,2.153368051,41.382521313,2023-03-30 09:00:00
2023S006817    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0166 0166,Thursday,2023,11,November,16,22,Night,No és causa del  vianant,Motorcycle,SH 300,HONDA,Gray,A,9,429257.37,4581833.72,2.152803345,41.383072384,2023-11-16 22:00:00
2023S002955    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0173 0173,Thursday,2023,5,May,18,14,Afternoon,No és causa del  vianant,Car,MAZDA 6,MAZDA,Red,B,47,429288.68,4581819.12,2.153179474,41.382943641,2023-05-18 14:00:00
2023S000207    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0184 0186,Thursday,2023,1,January,12,16,Afternoon,No és causa del  vianant,Motorcycle,SYMPHONY 125 DD,SYM,Gray,B,36,429195.95,4581942.31,2.152056151,41.384045012,2023-01-12 16:00:00
2023S001367    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0209 0209,Wednesday,2023,3,March,8,14,Afternoon,No és causa del  vianant,Motorcycle,FJS 400D,HONDA,Gray,A,12,429069.9,4582025.34,2.150539021,41.384781725,2023-03-08 14:00:00
2023S003581    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0209 0209,Friday,2023,6,June,16,10,Morning,No és causa del  vianant,Van,FIAT DOBLO,FIAT,White,B,17,429069.9,4582025.34,2.150539021,41.384781725,2023-06-16 10:00:00
2023S004162    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0255 0255,Monday,2023,7,July,10,7,Morning,No és causa del  vianant,Motorcycle,SH 125,HONDA,Black,B,13,428882.97,4582216.76,2.148281059,41.386489266,2023-07-10 07:00:00
2023S007306    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0286 0286,Sunday,2023,12,December,10,0,Night,No és causa del  vianant,Car,C4 1.4,CITROEN,Gray,B,20,428681.13,4582437.98,2.145841153,41.388463836,2023-12-10 00:00:00
2023S004103    ,2,Eixample,9,la Nova Esquerra de l'Eixample,361406,Viladomat,0305 0305,Friday,2023,7,July,7,11,Morning,No és causa del  vianant,Rigid truck <= 3.5 tons,RYT AD260SY/PSCNG,TALLERES JOFRAUTO,Green,C1,16,428602.61,4582502.69,2.144894456,41.389039686,2023-07-07 11:00:00
2023S007540    ,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,Vilamarí,0061 0061,Tuesday,2023,12,December,19,18,Afternoon,No és causa del  vianant,Motorcycle,C 400 X,BMW,Blue,A,31,428969.53,4581364.79,2.149416175,41.378823515,2023-12-19 18:00:00
2023S002530    ,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,Vilamarí,0063 0063,Sunday,2023,4,April,23,2,Night,No és causa del  vianant,Taxi,NUEVO C-ELYSÉE BLUEHDI,CITROEN,Black/Yellow,B,12,428875.47,4581460.32,2.148280205,41.379675608,2023-04-23 02:00:00
2023S000821    ,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,Vilamarí,0082 0084,Friday,2023,2,February,10,16,Afternoon,No és causa del  vianant,Car,POLO,VOLKSWAGEN,Gray,B,14,428947.83,4581402.34,2.149152286,41.379159798,2023-02-10 16:00:00
2023S001083    ,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,Vilamarí,0100 0100,Thursday,2023,2,February,23,8,Morning,No és causa del  vianant,Motorized personal mobility vehicle, ,ZWEEL,Black,B,30,428875.47,4581460.32,2.148280205,41.379675608,2023-02-23 08:00:00
2023S004293    ,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,Vilamarí,0101 0101,Sunday,2023,7,July,16,1,Night,No és causa del  vianant,Motorcycle,YP125RA (X-MAX 125),YAMAHA,Black,B,6,428666.7,4581674.2,2.14575855,41.38158346,2023-07-16 01:00:00
2023S002381    ,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,Vilamarí,0120 0120,Monday,2023,4,April,24,15,Afternoon,No és causa del  vianant,Van,FIAT DUCATO,FIAT,Unknown,B,1,428782.6,4581555.77,2.147158445,41.380527075,2023-04-24 15:00:00
2023S006257    ,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,Vilamarí,0120 0120,Tuesday,2023,10,October,24,0,Night,No és causa del  vianant,Bicycle, ,BICING,Red,B,7,428782.6,4581555.77,2.147158445,41.380527075,2023-10-24 00:00:00
2023S004321    ,2,Eixample,9,la Nova Esquerra de l'Eixample,362001,Vilamarí,0134B0134B,Monday,2023,7,July,17,15,Afternoon,No és causa del  vianant,Moped,PEOPLE S50,KYMCO,Black,AM,51,428666.7,4581674.2,2.14575855,41.38158346,2023-07-17 15:00:00
2023S005963    ,2,Eixample,10,Sant Antoni,7702,Aldana,0002 0002,Sunday,2023,10,October,8,18,Afternoon,No és causa del  vianant,Motorcycle,SH125AD,HONDA,Gray,B,35,430308.62,4580923.32,2.165479612,41.374964485,2023-10-08 18:00:00
2023S005808    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0001 0001,Monday,2023,10,October,2,13,Morning,No és causa del  vianant,Van,COMBO,OPEL,Unknown,B,32,429928.43,4580928.19,2.160933058,41.374975315,2023-10-02 13:00:00
2023S006561    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0001 0001,Monday,2023,11,November,6,4,Night,No és causa del  vianant,Car,AUDI A4,AUDI,Black,B,13,429928.43,4580928.19,2.160933058,41.374975315,2023-11-06 04:00:00
2023S000489    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0002B0002B,Wednesday,2023,1,January,25,19,Afternoon,No és causa del  vianant,Motorcycle,SH125AD,HONDA,Black,B,21,429928.43,4580928.19,2.160933058,41.374975315,2023-01-25 19:00:00
2023S006286    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0002B0002B,Wednesday,2023,10,October,25,2,Night,No és causa del  vianant,Car,SUZUKI SWACE,SUZUKI,Black,B,38,429928.43,4580928.19,2.160933058,41.374975315,2023-10-25 02:00:00
2023S007638    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0002B0002B,Saturday,2023,12,December,23,13,Morning,No és causa del  vianant,Car,MAZDA 3,MAZDA,Gray,B,14,429910.63,4580991.22,2.160712928,41.375541456,2023-12-23 13:00:00
2023S003310    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0019 0019,Saturday,2023,6,June,3,11,Morning,No és causa del  vianant,Motorcycle,MEDLEY,PIAGGIO,Unknown,B,27,429799.83,4581073.22,2.159378563,41.376270342,2023-06-03 11:00:00
2023S000411    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0081 0081,Saturday,2023,1,January,21,14,Afternoon,No és causa del  vianant,Bicycle, ,BICING,Red,B,13,429555.55,4581336.38,2.156427011,41.378619182,2023-01-21 14:00:00
2023S006409    ,2,Eixample,10,Sant Antoni,54509,Calàbria,0098B0098B,Sunday,2023,10,October,29,16,Afternoon,No és causa del  vianant,Motorcycle,PES125,HONDA,Black,B,12,429450.52,4581444.1,2.155158537,41.379580174,2023-10-29 16:00:00
2023S003282    ,2,Eixample,10,Sant Antoni,70607,Casanova,0001 0001,Friday,2023,6,June,2,13,Morning,No és causa del  vianant,Van,DOKKER,DACIA,Unknown,B,6,430150.97,4581683.53,2.163506904,41.381797791,2023-06-02 13:00:00
2023S004153    ,2,Eixample,10,Sant Antoni,87009,Comte Borrell,0005 0005,Sunday,2023,7,July,9,20,Afternoon,No és causa del  vianant,Car,A1 SPORTBACK,AUDI,White,B,27,430274.19,4580969.65,2.165062595,41.375378782,2023-07-09 20:00:00
2023S004551    ,2,Eixample,10,Sant Antoni,87009,Comte Borrell,0077 0077,Thursday,2023,7,July,27,1,Night,No és causa del  vianant,Bicycle,Unknown,BTWIN,Unknown,B,23,429933.23,4581333.03,2.160943627,41.378622003,2023-07-27 01:00:00
2023S000574    ,2,Eixample,10,Sant Antoni,87009,Comte Borrell,0115 0115,Monday,2023,1,January,30,11,Morning,No és causa del  vianant,Van,NV250,NISSAN,White,B,3,429783.87,4581503.0,2.159137904,41.380139843,2023-01-30 11:00:00
2023S005904    ,2,Eixample,10,Sant Antoni,110803,Entença,0032 0032,Friday,2023,10,October,6,9,Morning,Walking on the road,Car,KADJAR,RENAULT,Unknown,B,50,429364.56,4581149.81,2.154164946,41.376922053,2023-10-06 09:00:00
2023S003847    ,2,Eixample,10,Sant Antoni,110803,Entença,0035 0035,Monday,2023,6,June,26,22,Night,No és causa del  vianant,Rigid truck > 3.5 tons,RYT AD260SY/PSCNG,TALLERES JOFRAUTO,White,C,19,429340.12,4581192.35,2.153867743,41.377303051,2023-06-26 22:00:00
2023S006298    ,2,Eixample,10,Sant Antoni,110803,Entença,0051 0051,Wednesday,2023,10,October,25,12,Morning,No és causa del  vianant,Motorcycle,VESPA LX 125 I.E.,PIAGGIO,Black,B,30,429285.49,4581216.87,2.153211639,41.377519093,2023-10-25 12:00:00
2023S001392    ,2,Eixample,10,Sant Antoni,114000,Espanya,0001 0001,Thursday,2023,3,March,9,19,Afternoon,Disobeying the traffic light signal,Motorcycle,CENTRO 125,MALAGUTI,Black,B,10,428974.33,4580977.98,2.149518925,41.37534007,2023-03-09 19:00:00
2023S003010    ,2,Eixample,10,Sant Antoni,114000,Espanya,0001 0001,Monday,2023,5,May,22,1,Night,No és causa del  vianant,Car,TAIGO,VOLKSWAGEN,White,B,7,428989.31,4580940.29,2.149702461,41.375001931,2023-05-22 01:00:00
2023S006284    ,2,Eixample,10,Sant Antoni,114000,Espanya,0001 0001,Tuesday,2023,10,October,24,20,Afternoon,No és causa del  vianant,Articulated bus,0530G,MERCEDES-BENZ,Red,D,4,428875.86,4580985.95,2.148340565,41.375403152,2023-10-24 20:00:00
2023S002786    ,2,Eixample,10,Sant Antoni,114000,Espanya,0001 0001,Wednesday,2023,5,May,10,16,Afternoon,No és causa del  vianant,Motorcycle,GRAND DINK 300,KYMCO,White,A,30,428989.31,4580940.29,2.149702461,41.375001931,2023-05-10 16:00:00
2023S007083    ,2,Eixample,10,Sant Antoni,114000,Espanya,0001 0001,Wednesday,2023,11,November,29,6,Morning,No és causa del  vianant,Car,IONIQ,HYUNDAI,Black,B,5,428989.31,4580940.29,2.149702461,41.375001931,2023-11-29 06:00:00
2023S003287    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0026 0026,Friday,2023,6,June,2,15,Afternoon,No és causa del  vianant,Car,C MAX,FORD,White,B,7,429443.4,4581071.93,2.155116745,41.376227534,2023-06-02 15:00:00
2023S002931    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0060 0062,Wednesday,2023,5,May,17,12,Morning,No és causa del  vianant,Bus,LION'S CITY 12G EFFICI,MAN,Red,D,9,429648.92,4581242.11,2.157554461,41.377778295,2023-05-17 12:00:00
2023S005758    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0080 0080,Friday,2023,9,September,29,20,Afternoon,No és causa del  vianant,Motorcycle,SYMPHONY 125 SR,SYM,White,B,19,429744.27,4581335.47,2.158683795,41.378627494,2023-09-29 20:00:00
2023S006959    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0082 0082,Thursday,2023,11,November,23,15,Afternoon,No és causa del  vianant,Motorcycle,NSC110MPD,HONDA,Gray,B,11,429744.27,4581335.47,2.158683795,41.378627494,2023-11-23 15:00:00
2023S002104    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0083 0083,Thursday,2023,4,April,13,15,Afternoon,No és causa del  vianant,Motorcycle,XP500A,YAMAHA,White,A,7,429816.75,4581391.53,2.159544002,41.379138738,2023-04-13 15:00:00
2023S007370    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0103 0103,Tuesday,2023,12,December,12,22,Night,No és causa del  vianant,Motorcycle,MT-07,YAMAHA,Black,A2,6,429935.26,4581522.19,2.16094602,41.380325886,2023-12-12 22:00:00
2023S005575    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0129 0129,Thursday,2023,9,September,21,11,Morning,No és causa del  vianant,Van,DOBLO,FIAT,Black,B,30,430031.23,4581617.2,2.162082667,41.381189968,2023-09-21 11:00:00
2023S000595    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0129 0129,Tuesday,2023,1,January,31,11,Morning,No és causa del  vianant,Van,TRANSIT CONNECT SORTIM,FORD,Green,B,15,430031.23,4581617.2,2.162082667,41.381189968,2023-01-31 11:00:00
2023S001993    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0129 0129,Saturday,2023,4,April,8,6,Morning,No és causa del  vianant,Car,CADDY,VOLKSWAGEN,Black/Yellow,B,26,430031.23,4581617.2,2.162082667,41.381189968,2023-04-08 06:00:00
2023S000707    ,2,Eixample,10,Sant Antoni,127704,Floridablanca,0131 0131,Saturday,2023,2,February,4,23,Night,No és causa del  vianant,Car,IBIZA,SEAT,Black,B,2,430031.23,4581617.2,2.162082667,41.381189968,2023-02-04 23:00:00
2023S000748    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0384 0390,Monday,2023,2,February,6,23,Night,No és causa del  vianant,Rigid truck > 3.5 tons,RYT AD260SY/PSCNG,RIGUAL,Unknown,C,21,429062.24,4581026.1,2.150564446,41.375781229,2023-02-06 23:00:00
2023S005235    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0384 0390,Sunday,2023,9,September,3,18,Afternoon,No és causa del  vianant,Car,ASTRA,OPEL,Unknown,B,21,429069.79,4581070.36,2.150649542,41.376180531,2023-09-03 18:00:00
2023S005369    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0392 0392,Monday,2023,9,September,11,2,Night,No és causa del  vianant,Car,LEON,SEAT,White,B,8,429069.79,4581070.36,2.150649542,41.376180531,2023-09-11 02:00:00
2023S006958    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0394 0394,Thursday,2023,11,November,23,16,Afternoon,No és causa del  vianant,Articulated bus,URBINO 18 ELECTRIC,SOLARIS,Unknown,D,16,429126.11,4581088.8,2.151320822,41.376351579,2023-11-23 16:00:00
2023S000385    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0408 0408,Friday,2023,1,January,20,15,Afternoon,No és causa del  vianant,Motorcycle,S02,SILENCE,Red,B,18,429170.59,4581128.41,2.151848055,41.376712251,2023-01-20 15:00:00
2023S003429    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0414 0414,Thursday,2023,6,June,8,18,Afternoon,No és causa del  vianant,Van,VIVARO,OPEL,Gray,B,25,429212.26,4581173.03,2.152341108,41.377117798,2023-06-08 18:00:00
2023S003905    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0426 0426,Thursday,2023,6,June,29,6,Morning,No és causa del  vianant,Bicycle, ,ES DESCONEIX,Green,B,25,429260.06,4581256.4,2.152902942,41.37787289,2023-06-29 06:00:00
2023S003142    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0426 0426,Saturday,2023,5,May,27,0,Night,No és causa del  vianant,Moped,N SHARING,NIU,Violet,AM,4,429260.06,4581256.4,2.152902942,41.37787289,2023-05-27 00:00:00
2023S003064    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0428 0428,Wednesday,2023,5,May,24,9,Morning,No és causa del  vianant,Motorcycle,XP500,YAMAHA,Unknown,A,36,429275.87,4581307.9,2.153085979,41.378338124,2023-05-24 09:00:00
2023S007232    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0428 0428,Friday,2023,12,December,1,9,Morning,No és causa del  vianant,Motorcycle,S02,SILENCE,Red,B,7,429260.06,4581256.4,2.152902942,41.37787289,2023-12-01 09:00:00
2023S006853    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0444 0446,Saturday,2023,11,November,18,13,Morning,No és causa del  vianant,Car,CADDY,VOLKSWAGEN,Black/Yellow,B,31,429355.61,4581351.42,2.154034414,41.378737103,2023-11-18 13:00:00
2023S007468    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0444 0446,Saturday,2023,12,December,16,21,Afternoon,No és causa del  vianant,Van,VIVARO,OPEL,Gray,B,11,429392.42,4581345.71,2.154475247,41.378688908,2023-12-16 21:00:00
2023S003356    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0448 0448,Tuesday,2023,6,June,6,12,Morning,No és causa del  vianant,Van,JUMPY TALLA M BLUEHDI,CITROEN,Unknown,B,25,429355.61,4581351.42,2.154034414,41.378737103,2023-06-06 12:00:00
2023S000192    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0450 0450,Thursday,2023,1,January,12,9,Morning,No és causa del  vianant,Motorcycle,CBR650RA,HONDA,Black,A2,2,429403.2,4581360.03,2.154602484,41.37881883,2023-01-12 09:00:00
2023S000229    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0468 0468,Friday,2023,1,January,13,12,Morning,No és causa del  vianant,Taxi,TOYOTA PRIUS PLUS,TOYOTA,Black/Yellow,B,3,429495.19,4581450.36,2.155691971,41.379640473,2023-01-13 12:00:00
2023S005423    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0482 0482,Wednesday,2023,9,September,13,20,Afternoon,No és causa del  vianant,Bus,MAGNUS E+ KUB6X2,CARROCERA CASTROSUA SA,Unknown,D,5,429553.06,4581502.09,2.156377964,41.38011146,2023-09-13 20:00:00
2023S007595    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0484 0484,Thursday,2023,12,December,21,23,Night,No és causa del  vianant,Motorcycle,SH 150,HONDA,Red,A,15,429546.58,4581537.58,2.156296347,41.38043054,2023-12-21 23:00:00
2023S005491    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0484 0484,Sunday,2023,9,September,17,22,Night,No és causa del  vianant,Car,FIAT TIPO,FIAT,Black/Yellow,B,38,429546.58,4581537.58,2.156296347,41.38043054,2023-09-17 22:00:00
2023S000608    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0504 0504,Tuesday,2023,1,January,31,18,Afternoon,No és causa del  vianant,Motorcycle,CB500FA,HONDA,Unknown,B,7,429641.98,4581631.12,2.157426287,41.381281377,2023-01-31 18:00:00
2023S004352    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0518 0518,Wednesday,2023,7,July,19,2,Night,No és causa del  vianant,Bus,GX 337 HYB,IVECO BUS,Yellow,D,3,429734.86,4581684.35,2.158530799,41.381768924,2023-07-19 02:00:00
2023S004124    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0522 0522,Friday,2023,7,July,7,18,Afternoon,No és causa del  vianant,Van,35S16,IVECO BUS,White,B,18,429737.74,4581724.85,2.15856054,41.382133946,2023-07-07 18:00:00
2023S005305    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0538 0538,Thursday,2023,9,September,7,16,Afternoon,No és causa del  vianant,Car,TOYOTA PRIUS PLUS,TOYOTA,Unknown,B,17,429841.57,4581783.12,2.159795437,41.382667832,2023-09-07 16:00:00
2023S000845    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0538 0538,Saturday,2023,2,February,11,20,Afternoon,No és causa del  vianant,Moped,SYMPHONY 50,SYM,White,B,1,429834.07,4581818.31,2.15970167,41.382984122,2023-02-11 20:00:00
