Case_Number,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Street_Code,Street_Name,Postal_Code,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Shift_Description,Hour_of_Day,Pedestrian_Cause_Description,Involved_Vehicle_Type,Gender_Description,Age,Person_Type_Description,Pedestrian_Accident_Location_Description,Pedestrian_Movement_Reason_Description,Driver_Movement_Reason_Description,Victimization_Description,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude
2023S000175    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,139805,Ganduxer,0063 0063,Tuesday,2023,1,January,10,Afternoon,21,No és causa del  vianant,Motorcycle,Woman,23,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427815.43,4583480.39,2.135363454,41.397775152
2023S000176    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0113 0113,Wednesday,2023,1,January,11,Night,3,No és causa del  vianant,Veh. mobilitat personal amb motor,Man,55,Driver,En pas regulat per semàfor                                                                                                                            ,Unknown,Unknown,Death (within 24 hours of accident),429447.81,4582020.17,2.155059021,41.38476841
2023S000177    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó,0373 0373,Wednesday,2023,1,January,11,Morning,8,No és causa del  vianant,Motorcycle,Man,38,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Medical assistance at accident site,430977.58,4583518.03,2.1731827,41.398391964
2023S000178    ,8,Nou Barris,45,Porta,119003,Fabra i Puig,0222 0224,Wednesday,2023,1,January,11,Morning,8,No és causa del  vianant,Autobús articulat,Woman,82,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431360.13,4587054.3,2.177357118,41.430274759
2023S000179    ,4,Les Corts,21,Pedralbes,144601,Diagonal,0708 0710,Tuesday,2023,1,January,10,Night,22,No és causa del  vianant,Motorcycle,Woman,32,Driver,Desconegut                                                                                                                                            ,Unknown,En missió,Minor injury: Medical assistance at accident site,425608.61,4581940.4,2.109156496,41.383703918
2023S000180    ,10,Sant Martí,73,la Verneda i la Pau,153205,Guipúscoa,0103 0105,Wednesday,2023,1,January,11,Morning,12,No és causa del  vianant,Motorcycle,Man,47,Driver,Desconegut                                                                                                                                            ,Unknown,Altres activitats,Minor injury: Hospitalization up to 24 hours,433379.78,4585898.02,2.201654546,41.420030636
2023S000181    ,3,Sants-Montjuïc,15,Hostafrancs,331507,Tarragona,0103 0115,Wednesday,2023,1,January,11,Afternoon,14,No és causa del  vianant,Motorcycle,Woman,43,Driver,Desconegut                                                                                                                                            ,Unknown,En missió,Minor injury: Hospitalization up to 24 hours,428718.05,4581185.03,2.146430177,41.377182227
2023S000182    ,10,Sant Martí,64,el Camp de l'Arpa del Clot,350308,València,0619 0619,Wednesday,2023,1,January,11,Afternoon,14,No és causa del  vianant,Motorcycle,Woman,39,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,432109.46,4584781.87,2.186579858,41.409871422
2023S000183    ,2,Eixample,5,el Fort Pienc,197302,Marina,0169 0175,Wednesday,2023,1,January,11,Morning,13,No és causa del  vianant,Motorcycle,Man,29,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431648.43,4583591.24,2.181198802,41.399108683
2023S000184    ,3,Sants-Montjuïc,15,Hostafrancs,169409,Corts Catalanes,0313 0315,Wednesday,2023,1,January,11,Afternoon,18,No és causa del  vianant,Veh. mobilitat personal amb motor,Man,41,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428645.2,4580690.6,2.145617304,41.372722603
2023S000184    ,3,Sants-Montjuïc,15,Hostafrancs,169409,Corts Catalanes,0313 0315,Wednesday,2023,1,January,11,Afternoon,18,No és causa del  vianant,Veh. mobilitat personal amb motor,Man,44,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428645.2,4580690.6,2.145617304,41.372722603
2023S000185    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,0057 0057,Wednesday,2023,1,January,11,Afternoon,18,No és causa del  vianant,Bus,Man,88,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429784.61,4581854.17,2.159106039,41.383302784
2023S000186    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0073 0075,Wednesday,2023,1,January,11,Afternoon,20,No és causa del  vianant,Ciclomotor,Man,21,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,427599.64,4583509.26,2.132778883,41.398015761
2023S000186    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0073 0075,Wednesday,2023,1,January,11,Afternoon,20,No és causa del  vianant,Motorcycle,Man,42,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,427599.64,4583509.26,2.132778883,41.398015761
2023S000187    ,9,Sant Andreu,59,el Bon Pastor,110508,Enric Sanchis,0040 0040,Wednesday,2023,1,January,11,Afternoon,21,No és causa del  vianant,Car,Man,56,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,433752.3,4587379.32,2.205949543,41.433403106
2023S000188    ,3,Sants-Montjuïc,15,Hostafrancs,94809,Creu Coberta,0133 0133,Wednesday,2023,1,January,11,Night,23,No és causa del  vianant,Ciclomotor,Man,31,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428294.55,4580967.69,2.1413919,41.375187075
2023S000190    ,3,Sants-Montjuïc,11,el Poble-sec,261004,Poeta Cabanyes,0001 0001,Thursday,2023,1,January,12,Morning,6,Creuar per fora pas de vianants,Bus,Man,29,Pedestrian,Fora del pas                                                                                                                                          ,Oci i entreteniment,Unknown,Minor injury: Hospitalization up to 24 hours,430316.25,4580904.02,2.165573065,41.374791317
2023S000191    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701266,Litoral (Llobregat),001710000,Thursday,2023,1,January,12,Morning,7,No és causa del  vianant,Car,Man,26,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,426933.47,4577222.83,2.125568587,41.341335977
2023S000192    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0450 0450,Thursday,2023,1,January,12,Morning,9,No és causa del  vianant,Motorcycle,Man,26,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Refused medical assistance,429403.2,4581360.03,2.154602484,41.37881883
2023S000192    ,2,Eixample,10,Sant Antoni,169409,Corts Catalanes,0450 0450,Thursday,2023,1,January,12,Morning,9,No és causa del  vianant,Taxi,Man,45,Driver,Desconegut                                                                                                                                            ,Unknown,Taxi,Minor injury: Refused medical assistance,429403.2,4581360.03,2.154602484,41.37881883
2023S000193    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma,0030 0030,Thursday,2023,1,January,12,Morning,9,No és causa del  vianant,Car,Woman,22,Pedestrian,En pas regulat per semàfor                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428666.7,4581674.2,2.14575855,41.38158346
